Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus, eDLoop
3950, -15.1502, 0.62203, 490.97, 0.05885, 79.929, 0.11579, 0.52845, 0.31124, 7.2359, 0.21232, 22.512, 0.0050757, 0.83217, 0.36341, 8.5847, 0.050564, 2.9337, 5.3428, 0.21723,1e-26,0.133, 0.94823, 1e-26
3951, -15.1532, 0.099808, 0.021198, 0.0026287, 2.1232, 0.037291, 0.036285, 0.092536, 3.3323, 0.002373, 58.588, 0.0024383, 0.002193, 0.062837, 36.48, 0.19534, 1.0325, 3.4018, 0.13041,1e-26,60.121, 0.034377, 1e-26
3952, -15.1597, 2.2688, 0.0031661, 0.10841, 11.796, 0.0053593, 0.19877, 0.065231, 827.98, 0.44738, 292.88, 0.0010734, 1.2862, 0.93361, 3.449, 1.0695, 11.471, 9.1765, 0.94513,1e-26,6.7778, 0.024718, 1e-26
3953, -15.1668, 3.9666, 0.035802, 0.052633, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 1.5942, 0.18105, 0.38135, 0.32335, 0.019454, 7.3185, 1.1841, 30.95, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
3954, -15.1679, 2.2602, 914.66, 0.074508, 0.54603, 0.014181, 4.6121, 2.6046, 0.49689, 0.010301, 143.27, 0.0011014, 1.3594, 0.035829, 2.283, 6.1739, 7.5102, 8.0008, 0.42005,1e-26,201.73, 0.0097302, 1e-26
3955, -15.1822, 0.0048583, 1.6646, 0.022306, 3.2808, 0.0016828, 0.063673, 0.87629, 14.658, 3.0916, 1.0619, 3.9868, 0.24823, 0.018436, 36.559, 2.964, 0.22009, 0.35274, 0.070413,1e-26,53.227, 0.88693, 1e-26
3956, -15.1906, 0.020967, 0.03188, 0.028654, 178.23, 0.013448, 0.4103, 0.59199, 12.678, 0.0020364, 0.44659, 0.36841, 0.090366, 0.014127, 1.286, 0.17291, 0.20808, 0.21844, 0.54662,1e-26,3.1347, 0.0017172, 1e-26
3957, -15.2075, 0.048122, 0.0026614, 2.0118, 2.8858, 0.43294, 312.28, 0.06922, 204.23, 0.0020526, 10.713, 0.0019459, 0.43036, 0.044878, 22.947, 0.0050342, 0.45996, 1.9182, 4.2461,1e-26,857.02, 0.013106, 1e-26
3958, -15.2113, 0.0014466, 3.3512, 0.0060335, 0.035845, 0.0011705, 4.5072, 2.4539, 0.1511, 0.001745, 30.275, 0.0040361, 3.0565, 0.079881, 74.733, 1.1032, 900.76, 0.80865, 2.2065,1e-26,0.33369, 0.16949, 1e-26
3959, -15.2152, 3.9666, 0.042606, 0.074063, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 1.5942, 0.21154, 0.38135, 0.32335, 0.019454, 4.9306, 1.691, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
3960, -15.2284, 1.5369, 0.0029801, 1.952, 0.49236, 0.10533, 0.26057, 2.227, 25.811, 0.44308, 171.61, 9.4824, 5.6069, 0.78905, 35.155, 0.00129, 9.6286, 0.067543, 1.7081,1e-26,0.74679, 0.079516, 1e-26
3961, -15.2366, 0.0023671, 14.028, 0.40617, 0.17449, 0.02536, 0.053914, 4.9585, 18.185, 0.049145, 0.81913, 5.2981, 0.0011658, 0.33547, 21.222, 0.021817, 1.3705, 0.38224, 2.5651,1e-26,12.456, 0.13782, 1e-26
3962, -15.2396, 2.4566, 6.595, 1.5011, 0.013481, 1.9001, 15.465, 0.039624, 110.93, 0.010388, 559.76, 0.027655, 0.034869, 0.026349, 3.6972, 0.012597, 4.1121, 0.13345, 0.061442,1e-26,129.98, 7.9153, 1e-26
3963, -15.2471, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 184.06, 5.2567, 2.8753, 1.5942, 0.14473, 0.3038, 0.32335, 0.019454, 7.1508, 1.5305, 37.844, 0.087074, 0.05,1e-26,3.5139, 0.14683, 1e-26
3964, -15.2599, 0.076677, 0.040705, 0.52457, 232.84, 8.8692, 266.65, 0.027553, 0.29427, 0.029999, 490.62, 6.6566, 0.52367, 0.11815, 10.24, 0.023124, 1.9662, 2.3602, 6.2573,1e-26,7.3614, 7.9953, 1e-26
3965, -15.2609, 0.037405, 0.60642, 2.9571, 0.054852, 0.021885, 0.016718, 4.0173, 2.4308, 0.055589, 948.3, 0.085197, 0.037506, 0.087377, 42.513, 0.030554, 3.3621, 3.0284, 0.062512,1e-26,869.97, 0.022969, 1e-26
3966, -15.2949, 0.59687, 779.7, 0.042635, 2.0217, 0.0016821, 0.010292, 0.038801, 8.2295, 0.033897, 120.15, 1.3195, 0.019836, 0.50752, 4.2397, 2.4073, 127.71, 0.051804, 0.4611,1e-26,304.58, 0.0010493, 1e-26
3967, -15.3024, 3.9666, 0.035802, 0.052633, 140.39, 3.2978, 183.59, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.2429, 0.019454, 5.2222, 1.5305, 46.615, 0.052295, 0.086922,1e-26,4.6897, 0.10988, 1e-26
3968, -15.3090, 0.0041185, 10.835, 0.18192, 0.99943, 0.6323, 58.187, 6.4519, 27.863, 3.4575, 618.85, 0.12394, 0.083452, 0.022988, 41.955, 0.017664, 2.7593, 1.1883, 0.64075,1e-26,2.8044, 0.0064916, 1e-26
3969, -15.3127, 0.021182, 0.18734, 0.54574, 0.085883, 6.9454, 11.705, 0.48212, 12.21, 0.084466, 528.87, 0.081957, 0.61109, 0.35409, 2.4415, 1.707, 0.12639, 2.4647, 3.5702,1e-26,4.2584, 0.01429, 1e-26
3970, -15.3163, 0.027914, 227.79, 0.0079043, 400.3, 2.0623, 894.85, 7.659, 705.12, 1.2501, 0.016284, 2.5807, 0.0032862, 0.062881, 5.893, 0.0083516, 420.49, 0.2963, 1.8412,1e-26,4.8664, 7.0708, 1e-26
3971, -15.3241, 7.7364, 0.0058309, 0.0011605, 952.09, 2.5826, 1.1023, 0.13113, 37.674, 0.13416, 0.52698, 2.0627, 0.015234, 0.51227, 18.521, 0.0015296, 6.9957, 4.575, 0.11545,1e-26,0.54548, 0.0017889, 1e-26
3972, -15.3249, 0.16947, 0.016681, 0.0051717, 1.3208, 0.49203, 0.17065, 0.0040316, 0.039537, 0.0031282, 21.463, 0.0025449, 0.11108, 0.064595, 16.606, 4.208, 4.7003, 2.1636, 0.52861,1e-26,0.10679, 0.16607, 1e-26
3973, -15.3395, 0.0096252, 51.537, 0.1105, 2.4576, 0.044647, 0.032638, 2.4533, 16.057, 1.423, 5.4939, 2.1568, 0.34644, 0.010611, 16.044, 0.012408, 3.3625, 0.68445, 0.59785,1e-26,2.335, 0.091081, 1e-26
3974, -15.3423, 2.8103, 0.31542, 0.018256, 21.403, 0.0033161, 1.2609, 0.001425, 0.048577, 0.0012342, 109.55, 0.10057, 0.020176, 0.28239, 4.0835, 0.0020623, 0.69779, 0.23946, 0.10942,1e-26,23.928, 0.16502, 1e-26
3975, -15.3464, 0.24824, 0.0037016, 0.0031955, 351.65, 1.8441, 938.79, 0.29853, 793.96, 0.21869, 0.086818, 0.013378, 0.056269, 0.031031, 17.912, 0.055841, 75.999, 1.1482, 1.9601,1e-26,187.67, 0.020908, 1e-26
3976, -15.3617, 0.069457, 407.49, 0.78057, 103.36, 0.001, 0.10818, 0.013585, 59.317, 0.0010508, 0.18016, 0.16569, 0.0051457, 0.095114, 2.0562, 4.3527, 3.2082, 0.33065, 0.91723,1e-26,108.08, 0.35929, 1e-26
3977, -15.3651, 0.0024815, 15.172, 2.4884, 0.027227, 0.0046241, 1.2253, 6.9026, 0.10481, 0.0029653, 555.93, 0.30859, 0.016994, 0.016344, 64.278, 0.0010654, 1.8793, 5.6415, 0.26195,1e-26,123.28, 0.079426, 1e-26
3978, -15.3676, 0.33482, 68.233, 4.2169, 0.044151, 0.0026772, 2.4189, 0.0088091, 783.39, 0.0099361, 432.67, 0.23817, 0.056487, 0.092696, 5.36, 2.3647, 0.54916, 0.05, 0.43069,1e-26,16.554, 0.0028666, 1e-26
3979, -15.3733, 3.9666, 0.020498, 0.060553, 173.83, 3.2978, 169.29, 5.2567, 3.4845, 1.584, 0.19445, 0.53547, 0.28693, 0.019454, 6.1096, 1.5305, 48.801, 0.052295, 0.086922,1e-26,2.4126, 0.10988, 1e-26
3980, -15.3926, 3.9666, 0.050377, 0.052633, 140.39, 2.201, 150.22, 5.2567, 1.8194, 1.0528, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 1.0455, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.12602, 1e-26
3981, -15.4072, 0.029245, 2.2383, 0.034771, 14.047, 0.39123, 0.12025, 0.012202, 447.02, 1.7897, 0.11938, 0.0033859, 2.3639, 0.57558, 26.348, 0.010887, 418.85, 0.55615, 0.45576,1e-26,0.49165, 0.01531, 1e-26
3982, -15.4128, 1.1832, 0.023029, 0.10913, 4.2272, 0.0069997, 0.013637, 0.00284, 0.030651, 0.082235, 143.37, 0.066917, 0.1088, 0.057708, 11.137, 3.9756, 138.78, 0.19459, 0.60158,1e-26,72.367, 0.0015024, 1e-26
3983, -15.4132, 2.2134, 0.019566, 0.068681, 104.04, 3.6475, 150.22, 5.2567, 2.8753, 1.5942, 0.21152, 0.53547, 0.28107, 0.024534, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,3.5139, 0.11212, 1e-26
3984, -15.4144, 0.045717, 15.36, 2.9428, 198.37, 0.051466, 0.014317, 2.7889, 148.51, 0.0054387, 1.8005, 6.781, 0.0014199, 0.22629, 3.3147, 0.18382, 0.18552, 2.1519, 2.3041,1e-26,0.1158, 0.0019478, 1e-26
3985, -15.4161, 2.2962, 0.023402, 0.053038, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.22128, 0.32335, 0.019155, 7.3185, 1.877, 37.844, 0.087074, 0.10172,1e-26,3.5139, 0.083099, 1e-26
3986, -15.4178, 0.0010816, 602.46, 0.61545, 120.7, 0.28489, 28.484, 0.041092, 0.32416, 0.006991, 0.53067, 2.4558, 0.004042, 0.020394, 2.2654, 0.46952, 0.13491, 0.60415, 0.07204,1e-26,15.998, 8.1662, 1e-26
3987, -15.4196, 5.2498, 0.0021705, 0.0012209, 2.1149, 0.012414, 81.265, 5.6317, 16.226, 0.39143, 999.16, 0.0043522, 1.3491, 0.59071, 1.6489, 1.0472, 25.768, 0.56153, 4.1801,1e-26,132.86, 0.14617, 1e-26
3988, -15.4198, 0.029901, 23.796, 0.022843, 115.78, 0.0070483, 0.27478, 0.0064296, 20.03, 1.4622, 592.87, 0.029208, 0.0085896, 0.04183, 1.7272, 0.0012799, 291.25, 7.3749, 0.074091,1e-26,52.065, 0.27451, 1e-26
3989, -15.4228, 3.9666, 0.035802, 0.052633, 140.39, 3.6475, 150.22, 2.8429, 1.9734, 1.5942, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 2.0743, 41.868, 0.076307, 0.086922,1e-26,2.5418, 0.11212, 1e-26
3990, -15.4273, 0.05532, 0.26515, 0.0045334, 0.30105, 0.93971, 0.34746, 3.2572, 12.578, 3.4803, 104.26, 0.20427, 0.06173, 0.012213, 1.7553, 0.036403, 136.34, 0.2097, 0.52036,1e-26,2.9309, 2.5171, 1e-26
3991, -15.4292, 0.84391, 49.659, 0.092258, 0.012266, 4.3349, 67.101, 7.7778, 98.116, 0.017682, 696.66, 0.0034441, 2.6895, 0.19305, 1.1743, 0.027221, 1.0574, 0.29322, 0.53162,1e-26,0.30839, 1.9632, 1e-26
3992, -15.4302, 0.55135, 82.78, 0.0022961, 2.057, 0.0065928, 0.2467, 9.3311, 75.314, 0.0071099, 142.94, 2.1871, 0.0080739, 0.1183, 1.7744, 0.001824, 0.23821, 0.073788, 8.1708,1e-26,83.061, 0.043315, 1e-26
3993, -15.4519, 5.3174, 1.4076, 4.7677, 0.082033, 1.0652, 0.63575, 0.63177, 0.19537, 0.0079005, 44.59, 2.6858, 0.0067648, 0.035172, 1.0186, 0.019598, 42.095, 4.2751, 0.080474,1e-26,3.8092, 0.04743, 1e-26
3994, -15.4522, 1.5881, 0.026051, 0.089329, 91.856, 0.13801, 0.1368, 0.0017175, 34.794, 0.64042, 14.278, 0.18344, 7.36, 0.60697, 26.792, 0.013894, 285.15, 0.064035, 0.35515,1e-26,73.563, 0.098478, 1e-26
3995, -15.4523, 0.0035546, 15.506, 0.0025362, 0.96659, 0.097961, 77.904, 9.0199, 0.13351, 0.0020476, 37.883, 1.421, 0.031437, 0.27775, 1.2339, 0.0017968, 179.08, 2.5013, 9.9755,1e-26,836.84, 0.43646, 1e-26
3996, -15.4591, 0.21987, 18.36, 0.0025423, 882.85, 0.74356, 28.277, 0.034739, 87.412, 0.59973, 0.52446, 0.67273, 0.044617, 0.011843, 6.6045, 0.54157, 28.978, 6.7379, 0.095393,1e-26,0.37893, 0.021917, 1e-26
3997, -15.4592, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 172.33, 5.2567, 3.939, 1.1166, 0.1089, 0.53547, 0.32335, 0.017067, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
3998, -15.4695, 1.6453, 34.778, 0.0023216, 0.42967, 0.34026, 14.151, 0.0044281, 22.718, 0.0022603, 176.89, 0.19596, 0.0061578, 0.018558, 41.623, 4.8145, 38.261, 3.0749, 3.2193,1e-26,393.73, 0.0043072, 1e-26
3999, -15.4759, 3.9666, 0.035802, 0.052633, 117.79, 2.2737, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.38135, 0.32335, 0.027297, 6.6854, 1.7529, 37.844, 0.087074, 0.084461,1e-26,3.5139, 0.18538, 1e-26
4000, -15.4824, 0.027894, 0.65991, 6.7851, 20.537, 0.0011434, 0.01804, 2.5497, 17.307, 3.1776, 0.076711, 2.2163, 0.0012116, 0.016827, 10.932, 0.067024, 49.793, 1.8652, 2.8875,1e-26,193.55, 0.010276, 1e-26
4001, -15.4833, 3.9666, 0.030918, 0.052633, 170.12, 3.2978, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.31344, 0.2429, 0.018028, 8.2021, 1.5305, 48.801, 0.052295, 0.086922,1e-26,3.5139, 0.10988, 1e-26
4002, -15.4886, 5.7651, 0.035802, 0.052633, 97.928, 3.2978, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.53547, 0.2429, 0.019454, 8.2021, 1.5305, 48.801, 0.052295, 0.11641,1e-26,3.4964, 0.10988, 1e-26
4003, -15.4945, 0.0011417, 0.041136, 0.23978, 769.99, 0.004228, 90.926, 0.039669, 0.071991, 0.0085341, 726.52, 0.010046, 0.55708, 0.035763, 1.5536, 5.1669, 7.5408, 0.20457, 0.076704,1e-26,64.641, 0.014664, 1e-26
4004, -15.4998, 3.9666, 0.028169, 0.04499, 140.39, 3.2048, 150.22, 5.2567, 2.8753, 0.82797, 0.1299, 0.53547, 0.30348, 0.019454, 4.5592, 1.4117, 37.844, 0.087074, 0.083363,1e-26,3.5139, 0.14683, 1e-26
4005, -15.5034, 0.010086, 232.76, 0.015292, 0.025977, 0.15134, 0.22585, 0.91565, 36.188, 0.069872, 159.91, 0.15516, 0.0039569, 0.88189, 24.156, 0.024531, 20.907, 7.7993, 0.85949,1e-26,0.13466, 0.010443, 1e-26
4006, -15.5093, 3.9666, 0.035802, 0.052633, 140.39, 3.2978, 150.22, 5.539, 2.8753, 1.0274, 0.14473, 0.53547, 0.2429, 0.019454, 5.3275, 1.5305, 41.986, 0.068508, 0.086922,1e-26,3.5139, 0.10988, 1e-26
4007, -15.5121, 0.0034433, 0.0023067, 0.0037178, 11.322, 0.141, 0.40105, 0.021895, 193.82, 0.86831, 0.010586, 2.1907, 0.095288, 0.92079, 1.1172, 0.0013548, 3.4306, 8.6854, 0.25469,1e-26,70.995, 1.0504, 1e-26
4008, -15.5179, 3.9666, 0.021707, 0.052633, 140.39, 2.076, 150.22, 3.405, 2.8753, 1.5942, 0.084368, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
4009, -15.5184, 2.0146, 89.561, 4.4815, 0.023454, 0.71355, 700.93, 0.0012207, 108.66, 0.0020756, 651.99, 0.0017769, 1.8177, 0.11774, 1.8448, 5.2276, 37.908, 0.94891, 0.11802,1e-26,13.86, 1.1572, 1e-26
4010, -15.5215, 0.02236, 0.0011572, 0.0062663, 5.7353, 0.54624, 3.6079, 0.083806, 0.051325, 0.29817, 605.34, 0.0021236, 0.71598, 0.78198, 2.4874, 0.025946, 262.66, 0.053877, 0.090899,1e-26,153.41, 3.2586, 1e-26
4011, -15.5248, 3.554, 0.035802, 0.062416, 142.68, 1.8437, 150.22, 5.2567, 2.8753, 1.5845, 0.14473, 0.38631, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.11272,1e-26,2.791, 0.089576, 1e-26
4012, -15.5261, 10, 2.2137, 1.7831, 0.48236, 4.1368, 0.081648, 0.0013979, 3.6221, 0.18811, 730.02, 0.41359, 0.10566, 0.20443, 1.8063, 0.048368, 0.16878, 0.45096, 0.30731,1e-26,251.32, 5.2632, 1e-26
4013, -15.5262, 3.4388, 0.035802, 0.067927, 173.82, 2.2737, 198.39, 5.2567, 2.8753, 1.5942, 0.21039, 0.38135, 0.46825, 0.019454, 7.3185, 1.6357, 38.101, 0.10771, 0.069107,1e-26,3.5139, 0.16907, 1e-26
4014, -15.5272, 1.4265, 0.49594, 0.41366, 87.497, 7.1065, 20.428, 0.78937, 4.2577, 0.036332, 539.41, 0.076859, 0.16832, 0.020889, 9.3976, 9.9958, 7.0383, 0.66965, 9.7017,1e-26,0.13388, 3.6166, 1e-26
4015, -15.5330, 0.02639, 0.072017, 0.016966, 109.14, 0.18317, 0.88675, 0.10951, 40.12, 0.16537, 204.76, 0.32037, 0.0059411, 0.18555, 24.462, 0.0014133, 4.7591, 0.41034, 0.098108,1e-26,152.43, 0.0051833, 1e-26
4016, -15.5361, 3.9666, 0.035802, 0.052633, 140.39, 3.2978, 150.22, 3.5941, 3.1164, 1.5942, 0.16517, 0.53547, 0.27776, 0.019454, 8.2021, 1.5305, 68.258, 0.052295, 0.086922,1e-26,3.5139, 0.066911, 1e-26
4017, -15.5501, 3.9666, 0.04289, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.1591, 0.21262, 0.53547, 0.32335, 0.021321, 7.3185, 1.5305, 37.844, 0.087074, 0.064651,1e-26,3.5139, 0.14683, 1e-26
4018, -15.5557, 0.084748, 0.07669, 0.0029838, 28.855, 0.37385, 753.81, 0.72895, 56.256, 0.0052539, 1.0147, 0.029492, 9.5654, 0.132, 3.2182, 0.0011483, 80.095, 0.085824, 0.88014,1e-26,2.8047, 4.0605, 1e-26
4019, -15.5590, 0.0014731, 0.059031, 0.0010814, 12.801, 0.02188, 101.33, 0.0010331, 0.86782, 0.0047499, 394.73, 0.08129, 0.92677, 0.49485, 4.561, 0.0010081, 12.218, 0.72765, 0.060443,1e-26,1.1523, 0.033064, 1e-26
4020, -15.5864, 3.9666, 0.042236, 0.052633, 124.95, 2.9249, 141.05, 4.2119, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 30.279, 0.087074, 0.053312,1e-26,3.5139, 0.13637, 1e-26
4021, -15.5982, 0.034731, 0.08145, 0.013381, 16.853, 0.21327, 0.18157, 0.26795, 768.88, 1.4064, 47.379, 0.087221, 0.1612, 0.060999, 1.5629, 0.10776, 5.5467, 2.7891, 0.074643,1e-26,9.3661, 0.24858, 1e-26
4022, -15.5984, 0.014743, 0.023905, 2.6377, 3.1515, 7.2289, 0.025445, 0.91201, 0.048926, 0.025691, 744.42, 0.023158, 0.0020345, 0.090101, 8.3187, 0.0014646, 20.551, 0.16508, 0.46474,1e-26,303.64, 0.86359, 1e-26
4023, -15.6161, 0.013048, 6.4891, 0.0018657, 240.73, 0.010078, 0.066687, 0.0011853, 31.207, 0.026777, 38.434, 1.2315, 3.1642, 0.032954, 9.1035, 2.0671, 0.44053, 0.066562, 1.0681,1e-26,5.9245, 0.001012, 1e-26
4024, -15.6161, 6.8916, 12.333, 0.029842, 113.51, 2.4254, 2.5665, 0.7467, 0.58782, 0.010017, 693.19, 2.7496, 0.25623, 0.60514, 5.0655, 0.38097, 415.29, 0.091374, 1.6881,1e-26,98.488, 0.0016664, 1e-26
4025, -15.6194, 0.038834, 57.803, 0.68295, 217.45, 1.166, 159.86, 0.0030714, 174.77, 0.43314, 0.51124, 2.7686, 5.198, 0.023166, 49.85, 0.12741, 305.15, 0.259, 1.241,1e-26,0.46467, 3.2282, 1e-26
4026, -15.6233, 0.0064995, 0.0052081, 0.46144, 0.010187, 0.35905, 87.028, 0.051155, 34.588, 0.0017612, 468.19, 0.0059949, 2.6096, 0.030072, 5.9485, 0.71074, 2.819, 3.6332, 2.2988,1e-26,1.6324, 0.011081, 1e-26
4027, -15.6337, 3.9666, 0.034431, 0.059043, 108.76, 3.2978, 150.22, 5.2567, 1.6624, 1.5942, 0.14473, 0.53547, 0.2429, 0.019454, 8.2021, 1.5305, 48.801, 0.05, 0.086922,1e-26,3.5139, 0.10988, 1e-26
4028, -15.6471, 0.018317, 30.673, 2.2838, 14.524, 1.0658, 8.4674, 0.70033, 149.62, 0.0012673, 20.806, 5.3696, 0.024142, 0.017506, 12.099, 6.4904, 6.0689, 0.284, 0.07005,1e-26,2.965, 1.2631, 1e-26
4029, -15.6537, 0.42007, 0.0057645, 0.002635, 24.499, 0.0035987, 0.050105, 0.0017128, 93.265, 0.0025258, 3.4274, 0.0088244, 5.2868, 0.079306, 10.384, 8.9211, 690.96, 0.36395, 0.20281,1e-26,0.72779, 0.0042024, 1e-26
4030, -15.6703, 4.0152, 0.022721, 0.052633, 140.39, 3.2978, 150.22, 4.3317, 2.8753, 1.5942, 0.14473, 0.5098, 0.2429, 0.019454, 8.2021, 1.5305, 48.801, 0.052295, 0.086922,1e-26,3.5139, 0.05742, 1e-26
4031, -15.6732, 0.0011351, 61.505, 0.018736, 661.75, 0.4467, 0.67739, 0.018517, 83.449, 1.8623, 0.084157, 4.2458, 0.045621, 0.011146, 72.473, 0.11364, 349.04, 0.19616, 4.5734,1e-26,8.9486, 0.00223, 1e-26
4032, -15.6734, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.3709, 0.14473, 0.29026, 0.32335, 0.019454, 8.2862, 1.6965, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
4033, -15.6744, 2.6051, 34.61, 0.028018, 190.39, 0.24073, 0.028995, 0.84513, 7.4047, 0.12514, 0.061354, 4.3603, 0.0033791, 0.012794, 32.865, 0.0020176, 9.3619, 8.4289, 8.7478,1e-26,1.3394, 0.78996, 1e-26
4034, -15.6775, 0.005346, 827.58, 5.5623, 2.0693, 0.67515, 0.10904, 9.1205, 749.98, 4.9431, 9.5509, 0.0064975, 0.25668, 0.075351, 3.1094, 0.037633, 38.056, 2.2595, 8.233,1e-26,1.5127, 3.671, 1e-26
