Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
98, -7.1941, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 3.3755, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
99, -7.1941, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,2.5311, 1e-26, 4.8695
100, -7.1941, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
101, -7.1941, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,641.92,3.7353, 1e-26, 4.8695
102, -7.1941, 1.4799, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.6589, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
103, -7.1941, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.071173, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.18744, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,538.51,3.421, 1e-26, 4.8695
104, -7.1942, 1.428, 0.012156, 0.015641, 0.18847, 1.4646, 0.098648, 0.0026102, 168.85, 0.5727, 48.525, 1.1423, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
105, -7.1942, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 0.78261, 3.049, 0.35783, 2.6441, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
106, -7.1942, 1.428, 0.012156, 0.015641, 0.18847, 1.4098, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.7776, 3.049, 0.31749, 2.7481, 0.16116, 535.47, 1.7047,1.7187, 1e-26,987.18,3.9881, 1e-26, 4.8695
107, -7.1943, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.084058, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 3.6029, 0.16116, 561.93, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 4.8695
108, -7.1943, 0.82378, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.9583, 0.11351, 535.47, 1.7345,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
109, -7.1943, 1.2969, 0.010277, 0.015641, 0.18847, 1.5603, 0.098239, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 1.6063, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
110, -7.1943, 1.428, 0.012156, 0.015641, 0.18847, 1.5007, 0.083861, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.4216, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
111, -7.1944, 1.428, 0.016759, 0.01266, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.1887, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.2014, 1e-26,987.18,3.7353, 1e-26, 4.8695
112, -7.1944, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.049096, 0.0026102, 168.85, 0.5727, 48.525, 1.6912, 3.049, 0.27776, 2.7481, 0.16116, 535.47, 1.7047,1.8314, 1e-26,987.18,3.7353, 1e-26, 4.8695
113, -7.1944, 1.428, 0.012156, 0.021878, 0.26265, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.0895, 3.049, 0.35783, 3.3734, 0.16116, 535.47, 1.7047,1.4011, 1e-26,987.18,4.8927, 1e-26, 4.8695
114, -7.1945, 1.6755, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 0.74364, 3.049, 0.35783, 3.7637, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,4.754, 1e-26, 4.8695
115, -7.1947, 2.0982, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 549.36, 1.7047,1.355, 1e-26,987.18,2.7441, 1e-26, 4.8695
116, -7.1949, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.4968, 3.049, 0.35783, 2.7481, 0.16116, 708.68, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
117, -7.1949, 1.428, 0.017675, 0.016394, 0.18847, 1.0502, 0.081041, 0.0026102, 141.79, 0.5727, 48.525, 1.3015, 3.049, 0.49955, 2.7481, 0.082816, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
118, -7.1951, 0.95572, 0.012156, 0.015641, 0.16185, 0.6485, 0.081041, 0.0034573, 168.85, 0.5507, 48.525, 1.2346, 3.9512, 0.35783, 3.2544, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
119, -7.1952, 1.428, 0.0066062, 0.015641, 0.18847, 1.0502, 0.061468, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,0.98917, 1e-26,987.18,3.7353, 1e-26, 4.8695
120, -7.1952, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0017596, 168.85, 0.5727, 48.525, 1.4275, 2.0465, 0.35783, 2.1619, 0.16116, 535.47, 1.7047,1.355, 1e-26,715.22,3.7353, 1e-26, 4.8695
121, -7.1952, 2.0371, 0.013651, 0.015641, 0.18847, 0.95254, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 794.59, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
122, -7.1954, 1.0584, 0.012156, 0.015641, 0.18847, 1.1215, 0.081041, 0.0026102, 202.52, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 3.867, 0.16116, 535.47, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 4.8695
123, -7.1954, 1.428, 0.012156, 0.021777, 0.18847, 1.3617, 0.081041, 0.0019018, 168.85, 0.5727, 48.525, 1.6608, 3.9073, 0.35783, 2.7481, 0.23007, 535.47, 1.7047,1.355, 1e-26,756.03,3.7353, 1e-26, 4.8695
124, -7.1957, 1.428, 0.012156, 0.022057, 0.18847, 1.5151, 0.081041, 0.0017589, 168.85, 0.5727, 48.525, 1.5083, 3.049, 0.2194, 3.4488, 0.16116, 535.47, 1.7047,1.355, 1e-26,508.65,3.7353, 1e-26, 4.8695
125, -7.1957, 2.0701, 0.012156, 0.014211, 0.23456, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.24627, 2.7481, 0.16116, 535.47, 1.7047,1.9426, 1e-26,987.18,3.7353, 1e-26, 4.8695
126, -7.1958, 1.428, 0.012156, 0.019817, 0.18847, 1.3116, 0.08036, 0.0026102, 192.13, 0.5727, 48.525, 0.83911, 3.049, 0.35783, 2.7481, 0.16116, 571.07, 1.7047,1.355, 1e-26,1000,4.0707, 1e-26, 4.8695
127, -7.1958, 0.81376, 0.012156, 0.013796, 0.18847, 1.0502, 0.081041, 0.0026102, 153.13, 0.5727, 48.525, 1.2346, 3.049, 0.44666, 2.7481, 0.16116, 535.47, 1.7047,1.5517, 1e-26,715.81,2.9734, 1e-26, 4.8695
128, -7.1960, 1.428, 0.012156, 0.015641, 0.18847, 1.5381, 0.087988, 0.0026102, 165.99, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7197, 0.16116, 485.62, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 4.8695
129, -7.1960, 1.428, 0.012156, 0.015641, 0.18847, 1.4747, 0.097052, 0.0021587, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
130, -7.1961, 1.428, 0.012156, 0.015641, 0.18847, 0.89795, 0.081041, 0.0026102, 204.28, 0.5727, 48.525, 1.2346, 3.049, 0.28921, 2.3798, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,2.9491, 1e-26, 4.8695
131, -7.1963, 1.428, 0.0060788, 0.015641, 0.18847, 1.0502, 0.11348, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.6765, 0.35783, 2.0872, 0.16116, 442.95, 1.7047,1.355, 1e-26,496.73,3.562, 1e-26, 4.8695
132, -7.1968, 1.428, 0.012156, 0.01, 0.18847, 1.5093, 0.09695, 0.0031876, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 281.91, 1.7047,1.355, 1e-26,865.64,3.8443, 1e-26, 4.8695
133, -7.1969, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.55691, 48.525, 1.2346, 3.049, 0.35783, 3.7573, 0.16116, 535.47, 1.7047,1.1889, 1e-26,987.18,3.2606, 1e-26, 4.8695
134, -7.1969, 0.80048, 0.012156, 0.015641, 0.18847, 0.8818, 0.081041, 0.0026102, 165.46, 0.5727, 48.525, 1.2346, 3.049, 0.5288, 2.7481, 0.16116, 718.78, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
135, -7.1971, 1.428, 0.012156, 0.015641, 0.1997, 1.4289, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.12162, 535.47, 1.7047,1.355, 1e-26,987.18,4.2794, 1e-26, 4.8695
136, -7.1972, 1.428, 0.012156, 0.015641, 0.26023, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2179, 3.049, 0.2355, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 4.8695
137, -7.1973, 1.9806, 0.016115, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 119.26, 0.5727, 48.525, 1.0653, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.563,0.92569, 1e-26,987.18,5.26, 1e-26, 4.8695
138, -7.1974, 1.428, 0.0065532, 0.016105, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.4307, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
139, -7.1978, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.074979, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 1.9875, 0.16116, 535.47, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 5.1436
140, -7.1978, 1.4816, 0.014757, 0.016383, 0.18847, 1.5285, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
141, -7.1984, 1.4505, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 208.51, 0.5727, 48.525, 1.2658, 3.049, 0.35783, 2.7481, 0.16116, 726.63, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
142, -7.1985, 1.428, 0.015009, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.698, 0.35783, 2.7481, 0.15999, 535.47, 1.7047,1.355, 1e-26,987.18,4.8916, 1e-26, 4.8695
143, -7.1986, 1.428, 0.009956, 0.015641, 0.18847, 1.0204, 0.078901, 0.0026874, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 1.5018, 0.16116, 535.47, 1.7047,0.80004, 1e-26,1000,3.7353, 1e-26, 4.8695
144, -7.1987, 1.428, 0.012156, 0.016495, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.49698, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
145, -7.1995, 1.428, 0.012156, 0.015641, 0.23694, 1.0502, 0.068296, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 3.9274, 0.14215, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
146, -7.1999, 1.428, 0.014418, 0.014139, 0.24144, 1.1681, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.0247, 3.049, 0.4281, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
147, -7.1999, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 246.12, 0.5727, 48.525, 0.798, 3.049, 0.35783, 2.3306, 0.21288, 606.71, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
148, -7.2007, 1.428, 0.012156, 0.018279, 0.18847, 1.4387, 0.064373, 0.0026102, 234.45, 0.5727, 48.525, 0.63739, 3.012, 0.35783, 2.3741, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
149, -7.2009, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0029937, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 1.8649, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,4.8647, 1e-26, 5.2699
150, -7.2011, 1.428, 0.012156, 0.015641, 0.18847, 1.5583, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 2.9174, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
151, -7.2013, 1.428, 0.0083554, 0.016822, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,2.8635, 1e-26, 4.8695
152, -7.2020, 1.428, 0.0063075, 0.015641, 0.18847, 1.0502, 0.10898, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.49892, 2.7481, 0.16116, 535.47, 1.7047,1.6703, 1e-26,987.18,3.7353, 1e-26, 5.217
153, -7.2021, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.054322, 0.0030863, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 286.06, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
154, -7.2022, 0.92795, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0032312, 168.85, 0.55694, 48.525, 1.2346, 3.049, 0.45748, 2.7481, 0.16116, 535.47, 1.7158,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
155, -7.2028, 1.428, 0.012999, 0.015641, 0.21471, 1.0502, 0.081041, 0.0029845, 168.85, 0.5727, 48.525, 1.7312, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
156, -7.2034, 1.428, 0.012156, 0.015641, 0.18847, 0.5604, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 2.8856, 0.51413, 2.9919, 0.16116, 702.17, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 4.8695
157, -7.2035, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 245.14, 0.5727, 47.384, 1.2346, 3.049, 0.30097, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.2361, 1e-26, 4.8695
158, -7.2036, 1.428, 0.017354, 0.023164, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.53917, 48.525, 1.2346, 3.049, 0.35783, 2.804, 0.16116, 471.82, 1.7047,1.355, 1e-26,987.18,3.827, 1e-26, 4.8695
159, -7.2039, 1.003, 0.013554, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 157.53, 0.5727, 48.525, 1.2346, 3.049, 0.30225, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
160, -7.2044, 1.428, 0.012156, 0.015641, 0.18847, 1.242, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.8055, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.6329,1.4885, 1e-26,987.18,3.7353, 1e-26, 4.8695
161, -7.2050, 1.428, 0.012156, 0.015641, 0.18847, 0.54607, 0.081041, 0.0018082, 207.14, 0.63672, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 631.21, 1.7047,0.8001, 1e-26,987.18,3.8305, 1e-26, 4.8695
162, -7.2053, 2.0498, 0.012156, 0.015641, 0.28032, 1.0502, 0.092119, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,4.5416, 1e-26, 4.8695
163, -7.2057, 1.428, 0.012156, 0.015641, 0.16984, 1.0502, 0.041433, 0.0026102, 168.85, 0.5727, 48.525, 1.3637, 3.049, 0.35783, 2.7481, 0.16116, 652.59, 1.7047,0.77442, 1e-26,1000,3.7353, 1e-26, 4.8695
164, -7.2057, 1.428, 0.012156, 0.015641, 0.10301, 1.0502, 0.081041, 0.0014201, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 659.71, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
165, -7.2058, 0.89359, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.18399, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
166, -7.2059, 1.428, 0.012156, 0.018082, 0.18847, 0.7357, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 4.1945, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
167, -7.2061, 1.428, 0.012156, 0.015641, 0.18847, 1.2889, 0.10051, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 3.2194, 0.16116, 535.47, 1.7047,0.97231, 1e-26,987.18,4.7532, 1e-26, 5.2608
168, -7.2068, 1.428, 0.016718, 0.015641, 0.13994, 1.0502, 0.081041, 0.0026102, 250.09, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.15367, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
169, -7.2074, 1.428, 0.012156, 0.015641, 0.24603, 1.0998, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 0.93289, 2.413, 0.35783, 4.0632, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
170, -7.2078, 1.428, 0.012156, 0.010257, 0.12896, 1.0502, 0.081041, 0.0026102, 210.91, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.0149, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
171, -7.2082, 1.428, 0.016736, 0.018123, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,840.84,3.7353, 1e-26, 4.8695
172, -7.2091, 1.428, 0.016083, 0.015641, 0.18847, 1.0502, 0.11252, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.18839, 535.47, 1.7047,1.9183, 1e-26,987.18,3.7353, 1e-26, 4.8695
173, -7.2102, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 2.7874, 0.35783, 2.1541, 0.16116, 535.47, 1.7047,0.93982, 1e-26,987.18,3.7353, 1e-26, 4.8695
174, -7.2105, 0.93152, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.1454, 3.869, 0.35783, 2.7481, 0.16116, 465.45, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
175, -7.2105, 1.428, 0.012156, 0.015641, 0.1479, 1.0502, 0.081041, 0.0020389, 227.58, 0.5727, 48.525, 1.2346, 2.67, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,5.2017, 1e-26, 4.8695
176, -7.2109, 1.428, 0.012156, 0.018341, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
177, -7.2111, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 4.5063, 0.35783, 2.7481, 0.21585, 459.43, 1.7047,1.7344, 1e-26,987.18,3.7353, 1e-26, 4.8695
178, -7.2112, 1.428, 0.012156, 0.015641, 0.16059, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.52507, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
179, -7.2113, 1.428, 0.012156, 0.010192, 0.18847, 0.82671, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
180, -7.2117, 1.428, 0.0083562, 0.018292, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.52541, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
181, -7.2120, 1.428, 0.012156, 0.015641, 0.15946, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
182, -7.2123, 1.428, 0.012156, 0.018055, 0.26467, 1.0502, 0.046407, 0.0026102, 153.63, 0.5727, 48.525, 0.61793, 3.9076, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,626.92,3.7353, 1e-26, 4.8695
183, -7.2132, 1.0299, 0.011468, 0.015641, 0.35374, 1.0502, 0.081041, 0.0036522, 168.85, 0.5727, 57.789, 1.4641, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,1.355, 1e-26,813.4,2.5791, 1e-26, 3.4934
184, -7.2134, 1.8432, 0.012659, 0.018548, 0.18847, 1.4447, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.0301, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.1761, 1e-26,987.18,3.7353, 1e-26, 4.8695
185, -7.2134, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.6326, 0.35783, 2.7481, 0.1382, 535.47, 1.7047,1.355, 1e-26,904.97,3.7353, 1e-26, 4.8695
186, -7.2139, 1.428, 0.012156, 0.010157, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 462.3, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
187, -7.2140, 1.428, 0.012156, 0.01, 0.18847, 0.87314, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.5154, 1.4341, 0.16116, 535.47, 1.7047,0.76398, 1e-26,987.18,3.7353, 1e-26, 4.8695
188, -7.2141, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0029046, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.1945, 1e-26,987.18,2.2861, 1e-26, 4.8695
189, -7.2143, 1.428, 0.012156, 0.021922, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.13899, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
190, -7.2144, 1.428, 0.012156, 0.01303, 0.24544, 1.3418, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7627, 0.16116, 535.47, 1.7047,1.9195, 1e-26,987.18,3.7353, 1e-26, 4.8695
191, -7.2144, 1.19, 0.012156, 0.011768, 0.22031, 1.0502, 0.088823, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.1523, 1e-26, 4.8695
192, -7.2147, 1.428, 0.011348, 0.015641, 0.18847, 1.3944, 0.0901, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.37553, 2.0004, 0.10304, 535.47, 1.7047,1.355, 1e-26,649.15,3.7353, 1e-26, 4.8874
193, -7.2148, 1.1776, 0.012156, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 233.36, 0.5727, 48.525, 1.2346, 2.2517, 0.35783, 2.7481, 0.20081, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
194, -7.2154, 1.428, 0.012156, 0.015106, 0.18847, 1.0502, 0.081041, 0.0037304, 168.85, 0.5727, 48.525, 0.8837, 3.049, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.0399, 1e-26,987.18,3.7353, 1e-26, 5.4025
195, -7.2160, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.072634, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 1.9885, 0.35783, 3.0042, 0.097465, 535.47, 1.7047,1.355, 1e-26,987.18,3.03, 1e-26, 4.8695
196, -7.2165, 0.86268, 0.012156, 0.019361, 0.18847, 1.0502, 0.088672, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.9623, 0.16116, 535.47, 1.7047,1.666, 1e-26,569.2,3.7353, 1e-26, 4.8695
197, -7.2165, 1.428, 0.012156, 0.015641, 0.15449, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 3.3735, 0.16116, 535.47, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
198, -7.2186, 1.4811, 0.012156, 0.01353, 0.13276, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 3.9355, 0.16116, 635.14, 1.7047,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
