Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
103, -2.8366, 0.027998, 8.7301, 0.025325, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.001625, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
104, -2.8366, 0.027998, 8.7301, 0.022438, 371.13, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0854, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.092022
105, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0015004, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
106, -2.8366, 0.027998, 8.7301, 0.022438, 421.45, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0021273, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.11592
107, -2.8366, 0.027998, 8.7301, 0.023155, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0019152, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
108, -2.8366, 0.027998, 8.7301, 0.024468, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,0.82388, 1e-26, 0.15907
109, -2.8366, 0.027998, 8.7301, 0.022438, 438.71, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,91.109,1.6426, 1e-26, 0.15907
110, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0025016, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
111, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.11665
112, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,115,1.1283, 1e-26, 0.15907
113, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
114, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
115, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,125.68,1.6426, 1e-26, 0.15907
116, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.4889, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.3656, 1e-26, 0.15907
117, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,2.257, 1e-26, 0.15907
118, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,5.7108, 1e-26,119.99,1.6426, 1e-26, 0.15907
119, -2.8366, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.20838
120, -2.8366, 0.027998, 8.7301, 0.022438, 466.98, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
121, -2.8366, 0.027998, 8.7301, 0.022438, 470.01, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
122, -2.8366, 0.027998, 8.7301, 0.017539, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0014235, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15922
123, -2.8366, 0.027998, 8.7301, 0.02088, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.5096, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
124, -2.8366, 0.027998, 8.7301, 0.020167, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0025145, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,65.8,1.0489, 1e-26, 0.15907
125, -2.8366, 0.027998, 8.7301, 0.022438, 494.09, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0035537, 0.016062, 1, 4.4482, 518.06, 0.05,10, 1e-26,127.97,1.6426, 1e-26, 0.18488
126, -2.8366, 0.027998, 8.7301, 0.016919, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.4167, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
127, -2.8366, 0.027998, 8.7301, 0.01628, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,6.8212, 1e-26,119.99,1.6426, 1e-26, 0.15907
128, -2.8366, 0.027998, 8.7301, 0.025733, 661.28, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0035251, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,108.7,1.6426, 1e-26, 0.15907
129, -2.8366, 0.027998, 8.7301, 0.011645, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,0.89046, 1e-26, 0.15907
130, -2.8366, 0.027998, 8.7301, 0.011497, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,101.92,0.94016, 1e-26, 0.15907
131, -2.8367, 0.027998, 8.7301, 0.011458, 448.67, 3.408, 1.0581, 0.2045, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.2204, 4.4482, 518.06, 0.061459,10, 1e-26,126.81,1.6426, 1e-26, 0.15907
132, -2.8368, 0.027998, 8.7301, 0.016201, 448.67, 3.408, 1.0581, 0.32274, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,169.58,0.95066, 1e-26, 0.15907
133, -2.8370, 0.027998, 8.7301, 0.020701, 448.67, 3.408, 1.0581, 0.35886, 0.027614, 3.8905, 0.065402, 10, 0.0019093, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
134, -2.8370, 0.027998, 8.7301, 0.027466, 518.25, 3.408, 1.0581, 0.29817, 0.032808, 3.8905, 0.065402, 10, 0.0027801, 0.016062, 1, 4.4482, 519.08, 0.060155,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
135, -2.8378, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 0.81562, 0.29282, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.01067, 1.1204, 4.4482, 518.06, 0.050854,6.3874, 1e-26,119.99,1.6426, 1e-26, 0.15907
136, -2.8380, 0.028389, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,139.4,1.0302, 1e-26, 0.15907
137, -2.8386, 0.027998, 8.7301, 0.011983, 448.67, 3.343, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0014926, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,2.219, 1e-26, 0.15907
138, -2.8386, 0.031762, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 4.4448, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
139, -2.8386, 0.030953, 8.7301, 0.022438, 375.87, 3.408, 0.73706, 0.24453, 0.024904, 3.8905, 0.061738, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
140, -2.8389, 0.027998, 8.7301, 0.018006, 448.67, 3.408, 1.0581, 0.35809, 0.024904, 3.8905, 0.060105, 10, 0.0023401, 0.016062, 1, 4.4482, 518.06, 0.05,10, 1e-26,116.79,1.6426, 1e-26, 0.15907
141, -2.8396, 0.027998, 8.7301, 0.022438, 527.66, 3.408, 1.0581, 0.35044, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.22924
142, -2.8398, 0.027998, 8.7301, 0.022438, 448.67, 3.2193, 1.0581, 0.26669, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,139.74,1.6426, 1e-26, 0.15907
143, -2.8401, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.35527, 0.024904, 3.8905, 0.065402, 10, 0.0019252, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.11533
144, -2.8406, 0.037227, 8.9879, 0.022438, 448.67, 2.987, 1.0581, 0.24538, 0.024904, 3.8905, 0.034545, 10, 0.002695, 0.016086, 1.4378, 4.4482, 428.14, 0.05,10, 1e-26,119.99,1.8068, 1e-26, 0.12947
145, -2.8406, 0.02968, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.30203, 0.024904, 3.8905, 0.033337, 10, 0.002695, 0.019455, 1.1654, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
146, -2.8408, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.1362, 0.33761, 0.031198, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.1211, 1e-26, 0.12303
147, -2.8409, 0.02908, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.4818, 4.4482, 518.06, 0.05,5.3625, 1e-26,119.99,1.6426, 1e-26, 0.15907
148, -2.8409, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.003563, 0.015281, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
149, -2.8411, 0.027998, 8.7301, 0.022438, 538.74, 3.408, 1.0581, 0.3628, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0499, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6299, 1e-26, 0.15907
150, -2.8413, 0.027998, 8.7301, 0.012708, 448.67, 3.408, 1.1065, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.18079
151, -2.8421, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24836, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.7289, 518.06, 0.05,10, 1e-26,119.99,2.3764, 1e-26, 0.15907
152, -2.8423, 0.029356, 8.7301, 0.01689, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.1186, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
153, -2.8424, 0.027998, 7.0542, 0.022438, 448.67, 4.0249, 1.0581, 0.35025, 0.024904, 3.8905, 0.065402, 9.7964, 0.002491, 0.016062, 1.0182, 3.5192, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
154, -2.8424, 0.023281, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.25851, 0.021821, 3.8905, 0.065402, 10, 0.0022019, 0.016062, 1.0182, 4.4482, 643.97, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.18054
155, -2.8427, 0.027998, 8.3022, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0083, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
156, -2.8430, 0.027998, 8.7301, 0.014238, 665.2, 3.408, 1.1236, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0023851, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,63.697,1.6426, 1e-26, 0.15907
157, -2.8436, 0.027998, 8.7515, 0.019084, 448.67, 3.408, 0.73251, 0.24538, 0.024892, 3.8905, 0.036011, 10, 0.0016775, 0.016062, 1.4136, 4.4482, 563.3, 0.05,10, 1e-26,118.78,1.4355, 1e-26, 0.19347
158, -2.8445, 0.027998, 8.2009, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
159, -2.8453, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.8588, 518.06, 0.05,10, 1e-26,173.53,1.6426, 1e-26, 0.21785
160, -2.8458, 0.027998, 10.605, 0.022438, 448.67, 2.7142, 1.0805, 0.24538, 0.030942, 5.7415, 0.065402, 10, 0.002695, 0.012651, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,64.746,1.6426, 1e-26, 0.15907
161, -2.8461, 0.035942, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.25051, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 3.5266, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.20041
162, -2.8464, 0.027998, 9.5372, 0.031798, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0031467, 0.016062, 1, 4.4482, 607.74, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
163, -2.8464, 0.041781, 8.7301, 0.022438, 500.98, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.01483, 1.0182, 2.6583, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
164, -2.8467, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.35256, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.5909, 518.06, 0.05,10, 1e-26,74.066,1.6426, 1e-26, 0.15907
165, -2.8475, 0.024182, 6.4461, 0.019069, 448.67, 3.2706, 1.0751, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 3.873, 518.06, 0.05,10, 1e-26,171.27,1.6426, 1e-26, 0.15907
166, -2.8479, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016102, 1.0182, 4.9662, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15618
167, -2.8480, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 5.0554, 0.065402, 9.988, 0.002695, 0.021618, 1.0182, 5.7733, 518.06, 0.05,10, 1e-26,158.99,2.0922, 1e-26, 0.15907
168, -2.8484, 0.027998, 8.7301, 0.022438, 448.67, 3.7537, 1.0581, 0.36624, 0.021652, 3.8905, 0.066707, 10, 0.002695, 0.016062, 1.0821, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
169, -2.8486, 0.027998, 8.7301, 0.022438, 270.58, 2.0391, 1.0581, 0.29177, 0.024904, 4.9163, 0.079331, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.8677, 1e-26, 0.14113
170, -2.8488, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 0.94682, 0.24538, 0.019975, 3.8905, 0.065402, 10, 0.002695, 0.012765, 1, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
171, -2.8489, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0023523, 0.016062, 1.0182, 4.4482, 565.29, 0.05,8.0957, 1e-26,119.99,1.546, 1e-26, 0.15907
172, -2.8489, 0.027998, 8.7301, 0.022438, 448.67, 4.2183, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0039275, 0.011685, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,95.225,1.6426, 1e-26, 0.15907
173, -2.8491, 0.017095, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.030967, 3.8905, 0.065402, 10, 0.002559, 0.016062, 1, 5.4952, 726.39, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
174, -2.8498, 0.027998, 8.7301, 0.027137, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 8.2448, 0.002695, 0.016783, 1.0182, 5.2753, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
175, -2.8499, 0.028882, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 5.2315, 0.065402, 10, 0.002695, 0.016062, 1.522, 4.4482, 591.32, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.22603
176, -2.8501, 0.027998, 8.7957, 0.022438, 458.38, 3.408, 1.0581, 0.27608, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.015876, 1, 4.4482, 562.45, 0.05,10, 1e-26,119.99,1.6376, 1e-26, 0.15907
177, -2.8502, 0.022863, 8.7301, 0.016832, 359.21, 3.0261, 1.0581, 0.24538, 0.033783, 3.8905, 0.062537, 7.0141, 0.0021055, 0.016745, 1.0182, 4.4482, 766.16, 0.05,10, 1e-26,87.181,1.6426, 1e-26, 0.15907
178, -2.8505, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 9.5765, 0.002695, 0.013429, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
179, -2.8509, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 5.0617, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
180, -2.8513, 0.034819, 8.3273, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 8.0137, 0.002695, 0.012427, 1.0182, 4.4482, 409.89, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
181, -2.8515, 0.031015, 8.7301, 0.02669, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
182, -2.8519, 0.030138, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.29726, 0.024904, 3.8905, 0.065402, 10, 0.0031566, 0.016062, 1.0182, 4.4599, 518.06, 0.05,9.987, 1e-26,110.22,1.6426, 1e-26, 0.15907
183, -2.8522, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.5706, 0.24538, 0.020778, 3.8905, 0.042054, 10, 0.0018513, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.7847, 1e-26, 0.15907
184, -2.8524, 0.031164, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,2.0635, 1e-26, 0.15907
185, -2.8529, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.3138, 0.29569, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,5.7616, 1e-26,119.99,2.1344, 1e-26, 0.15907
186, -2.8531, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.01346, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
187, -2.8531, 0.027998, 8.7301, 0.022438, 448.67, 4.8105, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.010425, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,88.587,1.6426, 1e-26, 0.15907
188, -2.8531, 0.027998, 8.7301, 0.013759, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 577.64, 0.05,8.9844, 1e-26,119.99,1.6426, 1e-26, 0.15907
189, -2.8532, 0.032343, 8.7301, 0.022438, 278.03, 4.8328, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
190, -2.8533, 0.027998, 8.7301, 0.022438, 228.03, 3.408, 1.5217, 0.24538, 0.024904, 4.3615, 0.067336, 10, 0.0017139, 0.016062, 1.0182, 4.4482, 535.86, 0.05,10, 1e-26,119.99,2.0523, 1e-26, 0.15907
191, -2.8533, 0.027998, 7.8101, 0.022438, 623.51, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.0036195, 0.016062, 1.1497, 4.4482, 518.06, 0.05,10, 1e-26,178.13,1.6426, 1e-26, 0.15907
192, -2.8533, 0.029681, 8.5956, 0.022438, 448.67, 3.408, 1.0581, 0.26667, 0.021331, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0813, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.7999, 1e-26, 0.1671
193, -2.8543, 0.027998, 8.7301, 0.014329, 448.67, 1.7757, 1.4005, 0.24538, 0.024904, 3.0972, 0.065402, 10, 0.0027749, 0.015654, 1.0182, 6.1548, 518.06, 0.061339,10, 1e-26,83.389,1.224, 1e-26, 0.20053
194, -2.8545, 0.027998, 8.7301, 0.032705, 448.67, 3.408, 0.68776, 0.24538, 0.036635, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.3585, 4.4482, 664.85, 0.05,10, 1e-26,92.283,1.7338, 1e-26, 0.15907
195, -2.8546, 0.042589, 8.7301, 0.011472, 359.21, 3.0261, 1.0581, 0.24538, 0.024904, 3.8905, 0.062537, 7.0141, 0.002695, 0.014792, 1.0053, 4.4482, 387.25, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
196, -2.8548, 0.027998, 8.7301, 0.023504, 448.67, 4.3532, 1.0581, 0.32607, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.011551, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.098074
197, -2.8554, 0.042589, 8.7301, 0.022438, 284.12, 3.0261, 0.61336, 0.24538, 0.024904, 3.8905, 0.062537, 7.0141, 0.002695, 0.014792, 1.1316, 2.476, 621.17, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
198, -2.8556, 0.027998, 7.8074, 0.022438, 448.67, 3.408, 1.0581, 0.2483, 0.024904, 3.8036, 0.065402, 9.1944, 0.002695, 0.016062, 1.3957, 4.4482, 518.06, 0.05,9.2096, 1e-26,134.47,1.6426, 1e-26, 0.15907
199, -2.8562, 0.027998, 8.7301, 0.026762, 448.67, 2.0921, 1.0581, 0.35854, 0.024904, 3.8905, 0.065402, 8.6177, 0.002695, 0.017683, 1, 4.4482, 518.06, 0.05,10, 1e-26,119.99,1.0288, 1e-26, 0.15907
200, -2.8563, 0.027998, 7.854, 0.024785, 448.67, 2.5254, 0.84337, 0.2416, 0.024904, 3.8905, 0.065402, 10, 0.0022864, 0.016062, 1.0182, 4.4482, 518.06, 0.05,6.7942, 1e-26,84.589,1.6426, 1e-26, 0.15907
201, -2.8563, 0.038747, 8.7301, 0.014424, 531, 3.408, 1.0581, 0.24538, 0.033167, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 3.1169, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
202, -2.8568, 0.027998, 7.1131, 0.022438, 448.67, 4.7143, 1.0581, 0.21085, 0.024904, 4.5616, 0.055498, 10, 0.002695, 0.016062, 1.0182, 4.4482, 518.06, 0.05,10, 1e-26,157.98,1.6426, 1e-26, 0.10142
203, -2.8569, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.19611, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.015974, 1.0182, 5.4398, 518.06, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
204, -2.8572, 0.021531, 8.7301, 0.019956, 359.21, 3.0261, 1.0581, 0.24538, 0.024904, 3.8905, 0.062537, 7.0141, 0.002695, 0.014792, 1.0182, 4.4482, 766.16, 0.05,10, 1e-26,119.99,1.6426, 1e-26, 0.15907
205, -2.8575, 0.027998, 8.7301, 0.022438, 341.09, 3.408, 1.0581, 0.32541, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.455, 4.9202, 518.06, 0.05,10, 1e-26,114.26,1.6426, 1e-26, 0.15907
206, -2.8576, 0.027998, 8.7301, 0.022438, 448.67, 3.408, 1.0581, 0.24538, 0.024904, 3.8905, 0.065402, 10, 0.002695, 0.016062, 1.0182, 5.2812, 518.06, 0.05,10, 1e-26,116.84,1.6426, 1e-26, 0.15907
